company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
TOYO EUROPE LIMITED,16190707,active,ltd,,,2025-01-17,,2025-01-17,[46170],1 Beaufort Gardens London United Kingdom NW4 3QN
LEANAH LTD.,16190942,active,ltd,,,2025-01-17,,2025-01-17,[68209],C/O Getground London England W6 0NB
FLAVALON COLLEGE OF TECHNOLOGY AND BUSINESS LTD,16190931,active,ltd,,,2025-01-17,,2025-01-17,[85590, 85600],128 City Road London United Kingdom EC1V 2NX
CACIGA MAINTENANCE LTD,16191123,active,ltd,,,2025-01-17,,2025-01-17,[43220],Ztk Tax Advisory Suite 1, Ideas House London United Kingdom E18 1BY
MEAT MANIAC LTD,16191121,active,ltd,,,2025-01-17,,2025-01-17,[56102, 56103, 56290],Unit 3b Berol House London United Kingdom N17 9LJ
SCHOOLS PLUS INTERNATIONAL LTD,16191096,active,ltd,,,2025-01-17,,2025-01-17,[85100, 85200, 85310, 85320],71-75 Shelton Street London United Kingdom WC2H 9JQ
PERKS WORKS LIMITED,16191286,active,ltd,,,2025-01-17,,2025-01-17,[43341, 43910],6 Ash Close London England SE20 7RE
33 EARLSMEAD LIMITED,16191599,active,ltd,,,2025-01-17,,2025-01-17,[68209],63 Leadale Road London England N16 6DG
ELISCO SERVICES LTD,16191725,active,ltd,,,2025-01-17,,2025-01-17,[82110],41 Esher Gardens London England SW19 6BY
AUTHZONE LIMITED,16191927,active,ltd,,,2025-01-17,,2025-01-17,[62012, 63120],4th Floor, Silverstream House 45 Fitzroy Street London United Kingdom W1T 6EB
H & R WINDOWS LTD,16191928,active,ltd,,,2025-01-17,,2025-01-17,[43342],71-75 Shelton Street London United Kingdom WC2H 9JQ
ABS FREIGHT LIMITED,16192785,active,ltd,,,2025-01-18,,2025-01-18,[49420, 52290, 53201],29 Second Avenue London England E13 8AS
JJS PROJECTS UK LTD,16192810,active,ltd,,,2025-01-18,,2025-01-18,[46180, 47910, 86900, 93130],3rd Floor, 86-90 Paul Street London England EC2A 4NE
YEFSI LIMITED,16193035,active,ltd,,,2025-01-18,,2025-01-18,[56210],71 Golders Green Road London England NW11 8EL
FLOWPRO PLUMBING LTD,16193354,active,ltd,,,2025-01-19,,2025-01-19,[43220],51 Berkeley Gardens London England N21 2BE
WEB BLOOM LTD,16193603,active,ltd,,,2025-01-20,,2025-01-20,[47990],Web Bloom London United Kingdom EC1V 2NX
FULL STACK SYSTEMS LTD,16189026,active,ltd,,,2025-01-16,,2025-01-16,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
CIRCUITEER LTD,16189182,active,ltd,,,2025-01-16,,2025-01-16,[58290, 62012, 62090, 63110],115 London Road Morden England SM4 5HP
IDI PROPERTIES LTD,16189297,active,ltd,,,2025-01-16,,2025-01-16,[68100],11 Alroy Road London England N4 1EF
CRYPTOLAB LTD,16189439,active,ltd,,,2025-01-16,,2025-01-16,[70229],6th Floor 68 King William Street London United Kingdom EC4N 7HR
CURATE SERVICES LIMITED,16189435,active,ltd,,,2025-01-16,,2025-01-16,[86900],6 Kings Road London England NW10 2BL
PB AIRCREW LIMITED,16189722,active,ltd,,,2025-01-16,,2025-01-16,[52290],Flat 80 Greenhill Prince Arthur Road London England NW3 5TZ
PLB RESTAURANT LTD,16189995,active,ltd,,,2025-01-16,,2025-01-16,[56103, 56290],18a Mansell Street London England E1 8AA
BEST IP LTD,16190130,active,ltd,,,2025-01-17,,2025-01-17,[69102, 69109, 69203, 74100],71-75 Shelton Street London United Kingdom WC2H 9JQ
ACADEMY LEARNING LONDON LTD,16190128,active,ltd,,,2025-01-17,,2025-01-17,[85590],141 Christian Street London England E1 1RS
CMN BEAUTY LIMITED,16190395,active,ltd,,,2025-01-17,,2025-01-17,[96020],47 Fairfax Road London England NW6 4EL
REVA HOMES (SANDY CROSS LANE) LTD,16190398,active,ltd,,,2025-01-17,,2025-01-17,[41202],167-169 Great Portland Street London England W1W 5PF
DR KAUR AESTHETICS LTD,16190795,active,ltd,,,2025-01-17,,2025-01-17,[86230],128 City Road London United Kingdom EC1V 2NX
DABEATBANGZ ENTERTAINMENT LTD,16191025,active,ltd,,,2025-01-17,,2025-01-17,[59200],Flat 38 Wood House Walsall England WS1 3EP
CAVANNA LTD,16191027,active,ltd,,,2025-01-17,,2025-01-17,[56102],245a Acton Lane London United Kingdom NW10 7NR
TAX LOYALTY LTD,16191011,active,ltd,,,2025-01-17,,2025-01-17,[64205, 64999, 70221],71-75 Shelton Street London United Kingdom WC2H 9JQ
CONSTRUCTYA LTD,16191319,active,ltd,,,2025-01-17,,2025-01-17,[41202],3d Cumberland Park London United Kingdom W3 6SY
W.T SKIN CONSULTANCY LTD,16191474,active,ltd,,,2025-01-17,,2025-01-17,[73120, 82990],19 Seymour Place Marble Arch London United Kingdom W1H 5BG
SADE CONTAINERS UK LTD,16191487,active,ltd,,,2025-01-17,,2025-01-17,[46690],C/O Tmf Group 13th Floor London United Kingdom EC2R 7HJ
TIKOVA HOTELS LTD,16191632,active,ltd,,,2025-01-17,,2025-01-17,[41100, 55100, 68100],71-75 Shelton Street London United Kingdom WC2H 9JQ
TRUEMIND EDUCATION LTD,16191776,active,ltd,,,2025-01-17,,2025-01-17,[85590],20 Wenlock Road London England N1 7GU
LONDON FUTURES EXCHANGE LTD,16191768,active,ltd,,,2025-01-17,,2025-01-17,[70229],Unit 7 The Courtyard London England NW2 5PJ
MIB GROUP HOLDINGS LTD,16191966,active,ltd,,,2025-01-17,,2025-01-17,[99999],Care Of City Of London England EC1V 2NX
PAOLO INNOCENTI LIMITED,16192173,active,ltd,,,2025-01-17,,2025-01-17,[56290, 93120, 93130, 93199],9a Seagrave Road London England SW6 1RP
PICUS HOUSE LTD,16192183,active,ltd,,,2025-01-17,,2025-01-17,[56102],8 Seymour Villas London United Kingdom SE20 8TU
STREAM MART LTD,16192327,active,ltd,,,2025-01-17,,2025-01-17,[47190],35 Giraud Street London England E14 6EE
RCJ SERVICES LIMITED,16192722,active,ltd,,,2025-01-18,,2025-01-18,[87200, 87900],Flat 6 Brownflete House London England SE4 2QF
CONFIDENT COMMUNICATIONS AND CREATIVE LTD,16192858,active,ltd,,,2025-01-18,,2025-01-18,[70210, 70229],3rd Floor, 86-90 Paul Street London England EC2A 4NE
PROPERTY NOTTS LTD,16192857,active,ltd,,,2025-01-18,,2025-01-18,[68310, 68320],3rd Floor, 86-90 Paul Street London England EC2A 4NE
V21 STUDIO LTD,16193095,active,ltd,,,2025-01-19,,2025-01-19,[74100],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
LFIELD MICROPUB LIMITED,16193351,active,ltd,,,2025-01-19,,2025-01-19,[56302],13 Lingfield Crescent London England SE9 2RL
R.T FENCING & SUPPLIES LTD,16193353,active,ltd,,,2025-01-19,,2025-01-19,[23610],Bull Farm London Road Basildon England SS13 2DD
ELEVATE VISION HOLDING LTD,16193562,active,ltd,,,2025-01-20,,2025-01-20,[64209],167-169 Great Portland Street London England W1W 5PF
TEMP CAPITAL LIMITED,16193727,active,ltd,,,2025-01-20,,2025-01-20,[64929],49 Ewart Grove London England N22 5NY
BRIGHT TOUCH CLEANING LTD,16189075,active,ltd,,,2025-01-16,,2025-01-16,[81210, 81222, 81299, 96010],20 Wenlock Road London England N1 7GU
LETWICK CONSULTING LIMITED,16189053,active,ltd,,,2025-01-16,,2025-01-16,[69201, 69202],2nd Floor College House Ruislip, United Kingdom HA4 7AE
LM SHALLCROSS LTD,16189039,active,ltd,,,2025-01-16,,2025-01-16,[62020, 96090],71-75 Shelton Street London United Kingdom WC2H 9JQ
ALL WAYS ACCESS LTD,16189364,active,ltd,,,2025-01-16,,2025-01-16,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
AAM FAB LTD,16189727,active,ltd,,,2025-01-16,,2025-01-16,[43210, 82990],Flat 5 Hitherwood Court London England SE19 1UX
ZERO FLEX SOLUTIONS LTD,16189726,active,ltd,,,2025-01-16,,2025-01-16,[62020, 78109, 82990],124-128 City Road London England EC1V 2NX
CROWN AV LTD,16189941,active,ltd,,,2025-01-16,,2025-01-16,[61100],56a Tufnell Park Road London England N7 0DT
IMMERSIVE LEARNING GROUP LIMITED,16190064,active,ltd,,,2025-01-17,,2025-01-17,[85590],1 Bedford Row London England WC1R 4BU
SKYWAYS BUSINESS LTD,16190469,active,ltd,,,2025-01-17,,2025-01-17,[68320, 70229],14 Heybridge Way London United Kingdom E10 7NQ
AMBROSE INVEST LTD,16190453,active,ltd,,,2025-01-17,,2025-01-17,[68100],G129 Oxgate House Oxgate Lane London England NW2 7FT
BARBEITO VENTURES LIMITED,16190641,active,ltd,,,2025-01-17,,2025-01-17,[70229],Flat 4 53 Courtfield Gardens London England SW5 0NF
MYKAI LTD,16190645,active,ltd,,,2025-01-17,,2025-01-17,[62012],128 City Road London United Kingdom EC1V 2NX
M&M JOHNSON PROPERTY LTD,16191059,active,ltd,,,2025-01-17,,2025-01-17,[68100, 68201, 68209, 68320],First Floor 14-16 Woolwich England SE18 6LF
IBV DANETHORPE LANE SOLAR LIMITED,16191081,active,ltd,,,2025-01-17,,2025-01-17,[35110],2nd Floor 127 Cheapside London United Kingdom EC2V 6BT
STELLANIUM LTD,16191085,active,ltd,,,2025-01-17,,2025-01-17,[62020, 70229, 74901],2nd Floor College House Ruislip, United Kingdom HA4 7AE
POWERUP LABS LIMITED,16191212,active,ltd,,,2025-01-17,,2025-01-17,[47910],Suite G04 1 Quality Court, Chancery Lane London England WC2A 1HR
1&ONLY APPAREL LTD,16191541,active,ltd,,,2025-01-17,,2025-01-17,[47820],35 Ballards Lane London England N3 1XW
TEMP TEACH LIMITED,16191689,active,ltd,,,2025-01-17,,2025-01-17,[78109],71 Widecombe Road London England SE9 4HH
MAXI (NW) LTD,16191881,active,ltd,,,2025-01-17,,2025-01-17,[68100],Seymour Chambers Liverpool England L3 5NW
BANWO & IGHODALO LTD,16191879,active,ltd,,,2025-01-17,,2025-01-17,[70229],Parker Russell, Level 30 The Leadenhall Building London United Kingdom EC3V 4AB
3R PRINT LTD,16192036,active,ltd,,,2025-01-17,,2025-01-17,[18129, 46420],Apartment 5 The Saddler Building London England N1 7GQ
GS BLUEPRINTS LTD,16192361,active,ltd,,,2025-01-17,,2025-01-17,[41100, 41201, 41202, 43320],71-75 Shelton Street London United Kingdom WC2H 9JQ
BRAND ALERT SERVICES LTD,16192346,active,ltd,,,2025-01-17,,2025-01-17,[73110],Flat 73, Brittany Point London United Kingdom SE11 6UH
TRIBE NINE STUDIOS (UK) LIMITED,16192445,active,ltd,,,2025-01-17,,2025-01-17,[14190],Flat 20 Millicent Fawcett Court London England N17 6SU
CRYPTIXCONSULTANCY LTD,16192441,active,ltd,,,2025-01-17,,2025-01-17,[62020],71-75 Shelton Street London United Kingdom WC2H 9JQ
KWOW CATERING LTD,16192635,active,ltd,,,2025-01-17,,2025-01-17,[56103],29-30 Frith Street London England W1D 5LG
VINTAGE TIMELESS LTD,16192648,active,ltd,,,2025-01-17,,2025-01-17,[47910],50 Linton Gardens London England E6 5SQ
PP & TT HOMES LTD,16192713,active,ltd,,,2025-01-18,,2025-01-18,[68100, 68209, 68310, 98000],Flat D, Ruscon Court, 98a London England E11 1DS
ELITE SIZZLERS LTD,16192896,active,ltd,,,2025-01-18,,2025-01-18,[56103],60 London Road Tunbridge Wells England TN4 0PR
CARDIFF GATE LIMITED,16193151,active,ltd,,,2025-01-19,,2025-01-19,[56102],69 Monks Drive London England W3 0ED
NATIONAL SKIP HIRE UK LTD,16193780,active,ltd,,,2025-01-20,,2025-01-20,[38110, 38120, 38210, 38320],128 City Road London United Kingdom EC1V 2NX
TASTY GEMS LTD,16193796,active,ltd,,,2025-01-20,,2025-01-20,[56210],34 Everington Road London England N10 1HT
SANS MARQUE LIMITED,16193881,active,ltd,,,2025-01-20,,2025-01-20,[15120],Great Western Studios London United Kingdom W2 5EU
HOMEFURNISHINGSONLINE LIMITED,16193878,active,ltd,,,2025-01-20,,2025-01-20,[46470],27 Old Gloucester Street London United Kingdom WC1N 3AX
SHUTTLELANE LIMITED,16199748,active,ltd,,,2025-01-22,,2025-01-22,[49320, 52290],128 City Road London United Kingdom EC1V 2NX
DARK FIFTY LTD,16199824,active,ltd,,,2025-01-22,,2025-01-22,[58210, 71129],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
TANYA STEDMAN LTD,16199836,active,ltd,,,2025-01-22,,2025-01-22,[56302],201 Haverstock Hill London United Kingdom NW3 4QG
WILLOWARES LIMITED,16199851,active,ltd,,,2025-01-22,,2025-01-22,[70229],60 Windsor Road Merton Abbey United Kingdom SW19 2RR
THE CLOISTERS SR2 LIMITED,16199882,active,ltd,,,2025-01-22,,2025-01-22,[68100],Wellesley House London England SE18 6SS
ALMA MARGO LIMITED,16199940,active,ltd,,,2025-01-22,,2025-01-22,[86900, 96020],2nd Floor 74 Tabernacle Street London England EC2A 4EA
MASGOUF LONDON LIMITED,16199936,active,ltd,,,2025-01-22,,2025-01-22,[56102],5-6 William Street London England SW1X 9HL
JJ LINDEN PRO LTD,16199952,active,ltd,,,2025-01-22,,2025-01-22,[46190, 64999],Carlyle House 235-237 Vauxhall Bridge Road London United Kingdom SW1V 1EJ
QUANT INFRASTRUCTURE COMPANY LIMITED,16199955,active,ltd,,,2025-01-22,,2025-01-22,[62012, 62090],35 Portman Square North-East Suite, 2nd Floor London United Kingdom W1H 6LR
TIMELY TRENDS GLOBAL LTD,16199982,active,ltd,,,2025-01-22,,2025-01-22,[47910],128 City Road London United Kingdom EC1V 2NX
SAILORS CONNECT LTD,16199981,active,ltd,,,2025-01-22,,2025-01-22,[58290, 62012, 62090, 63990],71-75 Shelton Street London United Kingdom WC2H 9JQ
TRIPLE 8 SOLUTIONS LTD,16200059,active,ltd,,,2025-01-22,,2025-01-22,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
QUINTAIN (NO. 57) LIMITED,16200056,active,ltd,,,2025-01-22,,2025-01-22,[68209],180 Great Portland Street London England W1W 5QZ
AY-DEN FOOD AND ART LTD,16200049,active,ltd,,,2025-01-22,,2025-01-22,[47810, 47890, 47910],74 Ulster Gardens London, London United Kingdom N13 5DW
PJTD LIMITED,16200099,active,ltd,,,2025-01-22,,2025-01-22,[47710, 47910],Acre House London United Kingdom NW1 3ER
BRANEWORLD LIMITED,16200106,active,ltd,,,2025-01-22,,2025-01-22,[90030],4 Sutton Square London England E9 6EQ
TUNJI ADEBAYO HOLDING LTD,16200244,active,ltd,,,2025-01-22,,2025-01-22,[77400],3 Chelsea Crescent London United Kingdom NW2 3QP
CASHIFY LTD,16195121,active,ltd,,,2025-01-20,,2025-01-20,[69201, 69202],1 Devon Court, Old London Road St Albans United Kingdom AL1 1PP
THE SOCIAL POST LTD,16200495,active,ltd,,,2025-01-22,,2025-01-22,[58190],20 Wenlock Road London England N1 7GU
BAITER LIMITED,16200472,active,ltd,,,2025-01-22,,2025-01-22,[47910],29518 Office Suite 29a, 3/F, 23 Wharf Street London United Kingdom SE8 3GG
ALBION CAPITAL LTD,16200582,active,ltd,,,2025-01-22,,2025-01-22,[64205, 70221, 70229],20 Wenlock Road London England N1 7GU
WATTS&WHEELS LTD,16200550,active,ltd,,,2025-01-22,,2025-01-22,[47640],4th Floor Office London England W1B 4HB
H & D CLAIM ASSESSORS LTD,16200652,active,ltd,,,2025-01-22,,2025-01-22,[70229],Putney Business Centre 70 Upper Richmond Road London England SW15 2RP
CONNECTIUM DEVELOPMENTS LTD,16200658,active,ltd,,,2025-01-22,,2025-01-22,[68100],128 City Road London United Kingdom EC1V 2NX
LAN HAIR STYLES LTD,16200663,active,ltd,,,2025-01-22,,2025-01-22,[96020],79 Oxley Close London England SE1 5HF
TRIFECTA SEED LIMITED,16200790,active,ltd,,,2025-01-22,,2025-01-22,[64209],125 Wood Street London England EC2V 7AW
GENEVRA LTD,16200779,active,ltd,,,2025-01-22,,2025-01-22,[47910],Office 11394 182-184 High Street North London United Kingdom E6 2JA
BENNYS TRANSPORTFIRMA LTD,16200902,active,ltd,,,2025-01-22,,2025-01-22,[49410],128 City Road London United Kingdom EC1V 2NX
BEE BEE HOLDINGS LIMITED,16200896,active,ltd,,,2025-01-22,,2025-01-22,[64209],Solar House London England N14 6NZ
LEISU CONSULTANCY LTD,16201001,active,ltd,,,2025-01-22,,2025-01-22,[68100, 68209, 70229],20 Wenlock Road London England N1 7GU
RIVERBEECH INVESTMENTS LTD,16201077,active,ltd,,,2025-01-22,,2025-01-22,[68100, 68209],17 Rowben Close London United Kingdom N20 8QR
T&A GLOBAL PROPERTIES LIMITED,16201055,active,ltd,,,2025-01-22,,2025-01-22,[68100, 68201, 68209],2nd Floor College House Ruislip, United Kingdom HA4 7AE
CPRC TRADING LIMITED,16201071,active,ltd,,,2025-01-22,,2025-01-22,[64209],Flat 30 Joanna House London England W6 9EE
A D SMITH CONSTRUCTION LIMITED,16201065,active,ltd,,,2025-01-22,,2025-01-22,[41202, 43290],254 Goldhawk Road London England W12 9PE
M-VALUE HIRING SOLUTIONS LTD,16201064,active,ltd,,,2025-01-22,,2025-01-22,[78109],71-75 Shelton Street London United Kingdom WC2H 9JQ
MAX MODS LTD,16201134,active,ltd,,,2025-01-22,,2025-01-22,[45320],3rd Floor, 86-90 Paul Street London England EC2A 4NE
DMF GROUP LTD,16201395,active,ltd,,,2025-01-22,,2025-01-22,[41201, 41202, 43290, 43999],65 Winsor Terrace London England E6 6LJ
GHET CONSULTING LTD,16201427,active,ltd,,,2025-01-22,,2025-01-22,[70229],104 Manwood Road London England SE4 1SE
POLYGON GREEN LTD,16200151,active,ltd,,,2025-01-22,,2025-01-22,[70229],167-169 Great Portland Street London England W1W 5PF
SNAPHOST LTD,16200200,active,ltd,,,2025-01-22,,2025-01-22,[55900],71-75 Shelton Street London United Kingdom WC2H 9JQ
NIMBUS STUDIO UK LIMITED,16200195,active,ltd,,,2025-01-22,,2025-01-22,[59112, 59113, 73120, 74201],167 - 169 Great Portland Street London England W1W 5PF
NFT CAPITAL LTD,16200194,active,ltd,,,2025-01-22,,2025-01-22,[70229],74b Warwick Avenue London United Kingdom W9 2PU
A.A PRO PLATFORMS LTD,16200213,active,ltd,,,2025-01-22,,2025-01-22,[43991],54 Forest Road London England E17 6JR
ENGINEERING ASSISTANCE LIMITED,16200256,active,ltd,,,2025-01-22,,2025-01-22,[71122, 71129, 71200, 74909],103 Mauger Heights 12 Summerstown London England SW17 0GZ
CHADA THAI FOOD LTD,16200354,active,ltd,,,2025-01-22,,2025-01-22,[47810],Flat 145 Crane Court 3 Wagtail Walk London England SE2 9FD
APPRECIATE ESTATES LTD,16200426,active,ltd,,,2025-01-22,,2025-01-22,[68209],44 Stockhurst Close London England SW15 1NB
DESK OF MJ LTD,16200429,active,ltd,,,2025-01-22,,2025-01-22,[73110],Dept 7561, 196 High Road London United Kingdom N22 8HH
LUXE CAR HIRE LTD,16200423,active,ltd,,,2025-01-22,,2025-01-22,[77110],Flat 25 Rawson Court London England SW11 5HJ
MIC UP MUSIC LTD,16200541,active,ltd,,,2025-01-22,,2025-01-22,[59200],128 City Road London United Kingdom EC1V 2NX
MULBERRY HEALTH SQUARE LTD,16200611,active,ltd,,,2025-01-22,,2025-01-22,[70229],10 Fitzroy Road London United Kingdom NW1 8TX
APOTHECARY COMMERCIAL PROPERTY LIMITED,16200623,active,ltd,,,2025-01-22,,2025-01-22,[68209],7 Granard Business Centre Mill Hill, London United Kingdom NW7 2DQ
MAKING MOVES RESIDENTIAL LIMITED,16184618,active,ltd,,,2025-01-15,,2025-01-15,[68310],8 Devonshire Square London England EC2M 4YJ
RESIDENTAL LIMITED,16200639,active,ltd,,,2025-01-22,,2025-01-22,[86230],Flat 5 24 Hastings Road London United Kingdom W13 8QH
MT TRADING LONDON LTD,16200765,active,ltd,,,2025-01-22,,2025-01-22,[82990],347 Green Street London England E13 9AR
LAJI LTD,16200767,active,ltd,,,2025-01-22,,2025-01-22,[28940, 46160, 71121, 74100],17 Green Lanes London England N16 9BS
VOXELWOLVES UK LIMITED,16200746,active,ltd,,,2025-01-22,,2025-01-22,[59112, 90030],The Fisheries 1 Mentmore Terrace London United Kingdom E8 3PN
BLOOM HOUSE OF BEAUTY LIMITED,16200874,active,ltd,,,2025-01-22,,2025-01-22,[96020],Suite G04 1 Quality Court, Chancery Lane London England WC2A 1HR
ONLYHEARTWELL LTD,16200867,active,ltd,,,2025-01-22,,2025-01-22,[47910],3rd Floor, 86-90 Paul Street London England EC2A 4NE
SUMMITFX LTD,16200952,active,ltd,,,2025-01-22,,2025-01-22,[64999],71-75 Shelton Street London United Kingdom WC2H 9JQ
WESOLVE AI LIMITED,16200942,active,ltd,,,2025-01-22,,2025-01-22,[74909],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
TEE OFF PROPERTY LTD,16200911,active,ltd,,,2025-01-22,,2025-01-22,[68100, 68209],71-75 Shelton Street London United Kingdom WC2H 9JQ
I&S HALAL MEAT LTD,16201023,active,ltd,,,2025-01-22,,2025-01-22,[47220],25 Electric Avenue London England SW9 8JP
FWF GLOBAL UK LIMITED,16201038,active,ltd,,,2025-01-22,,2025-01-22,[46510, 62012, 62020, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ
ELITE INVESTMENTS STRATEGIES LTD,16201027,active,ltd,,,2025-01-22,,2025-01-22,[64202, 64205, 64303, 68100],20 Wenlock Road London England N1 7GU
RIVERPINE INVESTMENTS LTD,16201048,active,ltd,,,2025-01-22,,2025-01-22,[68100, 68209],17 Rowben Close London United Kingdom N20 8QR
BOURBON RX LIMITED,16201084,active,ltd,,,2025-01-22,,2025-01-22,[46342],3 Boundary Road London England SW19 2AW
G S V WALL PROPERTY LTD,16201207,active,ltd,,,2025-01-22,,2025-01-22,[68209],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
M FOUR FILM LIMITED,16201307,active,ltd,,,2025-01-22,,2025-01-22,[59111],8 Lyme Street London England NW1 0EH
ORCHID AI LIMITED,16201376,active,ltd,,,2025-01-22,,2025-01-22,[62020],128 City Road London United Kingdom EC1V 2NX
XORCHESTRATE LIMITED,16201388,active,ltd,,,2025-01-22,,2025-01-22,[62020],37 Aysgarth Road London England SE21 7JR
INSYT LTD,16201458,active,ltd,,,2025-01-22,,2025-01-22,[70221, 70229],34b Kempe Road London United Kingdom NW6 6SJ
ARVEETY LIMITED,16201460,active,ltd,,,2025-01-22,,2025-01-22,[62020],29 Abbotsbury Close London England E15 2RR
SPELTHORNE BSD LTD,16201534,active,ltd,,,2025-01-22,,2025-01-22,[68100, 68209],103a Geldeston Road London United Kingdom E5 8RS
HYPERION STRATEGY LTD,16201589,active,ltd,,,2025-01-22,,2025-01-22,[47190],71-75 Shelton Street London United Kingdom WC2H 9JQ
SYED MOFAZZAL HUSSAIN LIMITED,16201565,active,ltd,,,2025-01-22,,2025-01-22,[49320, 62030, 70229],21 Langdon Crescent London England E6 2PW
EMBER AND EARTH INVESTMENTS LTD,16201602,active,ltd,,,2025-01-22,,2025-01-22,[98000],Level 5a Maple House London United Kingdom W1T 7NF
NATLAH LTD,16201608,active,ltd,,,2025-01-22,,2025-01-22,[47190, 47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
NEXUS EXCELLENCE LTD,16201613,active,ltd,,,2025-01-22,,2025-01-22,[56210, 77110, 79110, 82301],71-75 Shelton Street London United Kingdom WC2H 9JQ
EDSION BEAUTY SKINCARE LTD,16201687,active,ltd,,,2025-01-22,,2025-01-22,[46190, 46370],Office 11419 182-184 High Street North East Ham United Kingdom E6 2JA
SMARTSPACE PROPERTY LIMITED,16201679,active,ltd,,,2025-01-22,,2025-01-22,[68100, 68209],130 Manor Road London England N17 0JE
