company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
AG DULSTON PROPERTIES LTD,17341491,active,ltd,,,2026-07-15,,2026-07-15,[68209],3 Norfolk Avenue London United Kingdom N15 6JX
DESSN AI LTD,17341503,active,ltd,,,2026-07-15,,2026-07-15,[62012],68-80 Hanbury Street London England E1 5JL
ARBER MALAJ LTD,17341584,active,ltd,,,2026-07-15,,2026-07-15,[82990, 84110],Flat 3 Hines Lodge London England N2 9FG
COGNITION AUTOMATION LTD,17341567,active,ltd,,,2026-07-15,,2026-07-15,[62020, 70229],2 Frederick Street London United Kingdom WC1X 0ND
CARE CONNECT COMMUNITIES LTD,17341565,active,ltd,,,2026-07-15,,2026-07-15,[62012, 63120, 63990],167-169 Great Portland Street London England W1W 5PF
MERENDAS LTD,17341595,active,ltd,,,2026-07-15,,2026-07-15,[56101, 56102, 56103, 56210],Apt 803 Wiverton Tower London England E1 7AS
ARZO NAMA LTD,17341591,active,ltd,,,2026-07-15,,2026-07-15,[58290, 90030],182-184 High Street North (Office 20131) London England E6 2JA
9 MILLION BELIEVE LAST YEAR LTD,17341590,active,ltd,,,2026-07-15,,2026-07-15,[73120],26 Amersham Road London United Kingdom SE14 6QE
THE MOROCCAN COLLECTIVE LTD,17341696,active,ltd,,,2026-07-15,,2026-07-15,[93290],5 Brayford Square London England E1 0SG
SIGNALFORMATION LTD,17341702,active,ltd,,,2026-07-15,,2026-07-15,[62020],20 Wenlock Road London England N1 7GU
LOCKHART HOLDCO 1 LIMITED,17341705,active,ltd,,,2026-07-15,,2026-07-15,[64209],71 Queen Victoria Street London United Kingdom EC4V 4BE
LPE ROOFING LTD,17341781,active,ltd,,,2026-07-15,,2026-07-15,[43910],66 Paul Street London United Kingdom EC2A 4NA
INNOSCALE LIMITED,17341819,active,ltd,,,2026-07-15,,2026-07-15,[62020],Flat 3, 3 Millennium Drive London England E14 3GD
PEPPER GLOBAL LTD,17341884,active,ltd,,,2026-07-15,,2026-07-15,[62020, 70229, 73110, 85590],71-75 Shelton Street London United Kingdom WC2H 9JQ
CURA COMPLEXA LTD,17335057,active,ltd,,,2026-07-13,,2026-07-13,[78200, 85590, 87200, 88100],128 City Road London United Kingdom EC1V 2NX
OPULENT VAULTE LTD,17341878,active,ltd,,,2026-07-15,,2026-07-15,[68320, 79909, 96090],71-75 Shelton Street London United Kingdom WC2H 9JQ
FOLDER 22 LTD,17341902,active,ltd,,,2026-07-15,,2026-07-15,[82990],71-75 Shelton Street London United Kingdom WC2H 9JQ
THE OPULENCE UNION LTD,17314624,active,ltd,,,2026-07-02,,2026-07-02,[62090, 63120, 70229, 73110],66 Paul Street, London London England EC2A 4NA
KELLY COLLECTIVE LTD,17341895,active,ltd,,,2026-07-15,,2026-07-15,[96090],71-75 Shelton Street London United Kingdom WC2H 9JQ
PRESTIGE CARTER RESIDENTIAL LIMITED,17342010,active,ltd,,,2026-07-15,,2026-07-15,[68320],4 Anton House 65a Station Road London England E4 7BU
AJR PRIME PROPERTIES LTD.,17342099,active,ltd,,,2026-07-15,,2026-07-15,[68209],C/O Getground London England W6 0NB
CHLOROLYTE LTD,17342110,active,ltd,,,2026-07-15,,2026-07-15,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
KV TYRES LTD,17342108,active,ltd,,,2026-07-15,,2026-07-15,[45310],71-75 Shelton Street London United Kingdom WC2H 9JQ
UNICE TECH LIMITED,17342218,active,ltd,,,2026-07-15,,2026-07-15,[46190, 47910],Rm 85 Flat 2810 275 New North Road London United Kingdom N1 7AA
VELA HOLDING LTD,17342209,active,ltd,,,2026-07-15,,2026-07-15,[64209, 70100, 77400],Office 19805 182-184 High Street North London United Kingdom E6 2JA
CREDIT CORP GROUP LIMITED,17338274,active,ltd,,,2026-07-14,,2026-07-14,[63990, 64999, 66190, 82911],Suite 53c Unimix House London England NW10 7TR
JOD PROPERTY INVESTMENTS LTD,17342350,active,ltd,,,2026-07-15,,2026-07-15,[68100],101 New Cavendish Street London England W1W 6XH
NIRVAIR LABS LIMITED,17342357,active,ltd,,,2026-07-15,,2026-07-15,[64209, 64303],The Grange London England N14 6BN
CLEARMEADOW CONSULTANCY LTD,17342400,active,ltd,,,2026-07-15,,2026-07-15,[70229],124-128 City Road London England EC1V 2NX
XWYCOMPANY LIMITED,17342475,active,ltd,,,2026-07-15,,2026-07-15,[47421],192 Central Park Road London England E6 3DL
TOQIO GLOBAL HOLDINGS LTD,17342604,active,ltd,,,2026-07-16,,2026-07-16,[64209],88 Nightingale Lane London United Kingdom SW12 8NR
BAKUNETS LTD,17342623,active,ltd,,,2026-07-16,,2026-07-16,[47910],124 City Road London United Kingdom EC1V 2NX
BLUEBRIDGE TRADING LTD,17342678,active,ltd,,,2026-07-16,,2026-07-16,[47910, 47990],Ealing Cross 1st Floor United Kingdom W5 5TH
TOTALCARE PROPERTY MAINTAINACE AND SERVICES LIMITED,17342684,active,ltd,,,2026-07-16,,2026-07-16,[81100],23 London Road Luton England LU1 3UE
ATELIER APARTMENTS LTD,17342691,active,ltd,,,2026-07-16,,2026-07-16,[68320],Flat 5, 142-144 Oxford Street London United Kingdom W1D 1LZ
BRIGHTCORE TECHNOLOGIES LTD,17342734,active,ltd,,,2026-07-16,,2026-07-16,[62012, 62020, 62090],71-75 Shelton Street London United Kingdom WC2H 9JQ
LONDON GRAIL CLUB LIMITED,17342758,active,ltd,,,2026-07-16,,2026-07-16,[93290],1102 60, Courland Grove Lambeth United Kingdom SW8 2PX
G F SOLAR CONTRACTING LTD,17342785,active,ltd,,,2026-07-16,,2026-07-16,[43290],66 Paul Street London United Kingdom EC2A 4NA
MME MARIE MARTIN LTD,17342789,active,ltd,,,2026-07-16,,2026-07-16,[64209],20 Wenlock Road London England N1 7GU
UNCLE FILMS LTD,17342841,active,ltd,,,2026-07-16,,2026-07-16,[59140],66 Paul Street London United Kingdom EC2A 4NA
RACHAEL BAKER EXECUTIVE COACHING LTD,17342847,active,ltd,,,2026-07-16,,2026-07-16,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
HUMAN SYSTEM PUBLISHING LTD,17342846,active,ltd,,,2026-07-16,,2026-07-16,[58110, 58290],66 Paul Street London United Kingdom EC2A 4NA
JOLEEN LTD,17342845,active,ltd,,,2026-07-16,,2026-07-16,[70229],20 Wenlock Road London England N1 7GU
THORNBERRYSHOP LIMITED,17342857,active,ltd,,,2026-07-16,,2026-07-16,[47910],Office 1613 60 Tottenham Court Road London United Kingdom W1T 2EW
ROCA OPERATIONAL INVESTMENT LTD.,17342864,active,ltd,,,2026-07-16,,2026-07-16,[62012, 64209, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
TM (SW) LIMITED,17342869,active,ltd,,,2026-07-16,,2026-07-16,[41100, 68100, 68209],71-75 Shelton Street London United Kingdom WC2H 9JQ
METROLINE WEST MIDLANDS LIMITED,17342900,active,ltd,,,2026-07-16,,2026-07-16,[49319],Comfortdelgro House Cricklewood United Kingdom NW2 6JP
BIGTAIL LIMITED,17342909,active,ltd,,,2026-07-16,,2026-07-16,[46190, 46480, 46900, 47910],128 City Road London United Kingdom EC1V 2NX
OCEAN ICONS LTD,17342910,active,ltd,,,2026-07-16,,2026-07-16,[90010],2a Connaught Avenue London United Kingdom E4 7AA
KEEAL UK LTD,17342913,active,ltd,,,2026-07-16,,2026-07-16,[62012, 62020, 62090],71-75 Shelton Street London United Kingdom WC2H 9JQ
GG-770-809 LIMITED,17342897,active,ltd,,,2026-07-16,,2026-07-16,[68209],1 Lyric Square London England W6 0NB
MOBILITAS LTD,17342903,active,ltd,,,2026-07-16,,2026-07-16,[47749],66 Paul Street London United Kingdom EC2A 4NA
RALLY THE TROOPS LTD,17342968,active,ltd,,,2026-07-16,,2026-07-16,[82301],12 Ashmore Close London England SE15 5GY
HOME TRUTH TECHNOLOGIES LTD,17342946,active,ltd,,,2026-07-16,,2026-07-16,[58290, 63110],21 Letchford Gardens London United Kingdom NW10 6AD
MINSTER DOOR TO DOOR LAUNDRY & IRONING SERVICES LIMITED,17342947,active,ltd,,,2026-07-16,,2026-07-16,[81299],66 Paul Street London United Kingdom EC2A 4NA
MADISON ROOFING & BUILDING LTD,17343027,active,ltd,,,2026-07-16,,2026-07-16,[43910],190 Billet Road London England E17 5DX
LCT FULFILMENT SERVICES LIMITED,17343135,active,ltd,,,2026-07-16,,2026-07-16,[70229],207 Regent Street London England W1B 3HH
H&A ECOM VENTURES LTD,17343145,active,ltd,,,2026-07-16,,2026-07-16,[47910],Siu Offices, 4-6 Greatorex Street London United Kingdom E1 5NF
GWENLAIS SOLAR MIDCO LIMITED,17343199,active,ltd,,,2026-07-16,,2026-07-16,[64209],1 King William Street London United Kingdom EC4N 7AF
VERITAS PROCUREMENT LTD,17343205,active,ltd,,,2026-07-16,,2026-07-16,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
APEX ELECTRONIC WHOLESALERS LTD,17343206,active,ltd,,,2026-07-16,,2026-07-16,[46520, 46900, 47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
ZELVECO LIMITED,17343196,active,ltd,,,2026-07-16,,2026-07-16,[47910],Office 20110 182-184 High Street North London United Kingdom E6 2JA
KNUUZ LTD,17343189,active,ltd,,,2026-07-16,,2026-07-16,[47190, 47910, 74100],Office 20007 182-184 High Street North London United Kingdom E6 2JA
CAROGOOD CARE HOMES LIMITED,17343211,active,ltd,,,2026-07-16,,2026-07-16,[87900],187 High Road Leyton London England E15 2BY
CL MEDIA LTD,17343280,active,ltd,,,2026-07-16,,2026-07-16,[73110],66 Paul Street London United Kingdom EC2A 4NA
NZED RIGGING LIMITED,17343322,active,ltd,,,2026-07-16,,2026-07-16,[90020],4a Roman Road London United Kingdom E6 3RX
AVENOR COMMERCE LTD,17343396,active,ltd,,,2026-07-16,,2026-07-16,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
GREEN ACRE PARTNERS LIMITED,17343449,active,ltd,,,2026-07-16,,2026-07-16,[64999],1st Floor, Gallery Court London United Kingdom N3 2FG
HOMESCAPE SUITES LTD,17343457,active,ltd,,,2026-07-16,,2026-07-16,[41201, 41202, 68201],20 Wenlock Road London England N1 7GU
OPERELIO LTD,17343466,active,ltd,,,2026-07-16,,2026-07-16,[58290, 62012],66 Paul Street London United Kingdom EC2A 4NA
VELOCE E PIANO LTD.,17343452,active,ltd,,,2026-07-16,,2026-07-16,[52219, 52290, 99000],71-75 Shelton Street London United Kingdom WC2H 9JQ
ROCA VC LTD,17343511,active,ltd,,,2026-07-16,,2026-07-16,[62012, 64304, 70229, 82990],Dept 5831, 196 High Road London United Kingdom N22 8HH
FN PROPERTY LTD,17315427,active,ltd,,,2026-07-02,,2026-07-02,[68100, 68209, 98000],Unit 6 80a  Ashfield Street London England E1 2BJ
POLISTIBRICK UK LTD,17343575,active,ltd,,,2026-07-16,,2026-07-16,[46130],Turnpike House 1208-1210 London Road Leigh-On-Sea England SS9 2UA
ALKIRE PARTNERS LIMITED,17343605,active,ltd,,,2026-07-16,,2026-07-16,[68100],50 Tenterden Grove London England NW4 1TH
MUYO LTD,17311914,active,ltd,,,2026-07-01,,2026-07-01,[58290, 62012, 62020],4 Raven Road, Unit 1c3-1211 London United Kingdom E18 1HB
FLOWEN LTD,17343641,active,ltd,,,2026-07-16,,2026-07-16,[58290, 62012],124 City Road London United Kingdom EC1V 2NX
WRENFIELDPROPERTYMANAGEMENT LTD,17343751,active,ltd,,,2026-07-16,,2026-07-16,[68209],20 Wenlock Road London England N1 7GU
WILD AWAY LIMITED,17343849,active,ltd,,,2026-07-16,,2026-07-16,[79110, 79120],167-169 Great Portland Street London England W1W 5PF
SHELBY MOVEMENTS LTD,17343961,active,ltd,,,2026-07-16,,2026-07-16,[49410, 52290],128 City Road London United Kingdom EC1V 2NX
NORTHRO LTD,17343964,active,ltd,,,2026-07-16,,2026-07-16,[61900],Flat 401 Cassia Point London United Kingdom E20 1HU
CHALINI EXPRESS LTD,17343966,active,ltd,,,2026-07-16,,2026-07-16,[47110],2 St. Nicholas Road London England SE18 1HJ
WOODCROFT FACILITES LTD,17343982,active,ltd,,,2026-07-16,,2026-07-16,[68209],128 City Road London United Kingdom EC1V 2NX
MAOZHUVEXA TRADIN LTD,17343992,active,ltd,,,2026-07-16,,2026-07-16,[47910],Unit301 Second Floor Capital House 61 Amhurst Road, London United Kingdom E8 1LL
XINRUVELA TRADING LTD,17343993,active,ltd,,,2026-07-16,,2026-07-16,[47910],Unit300 Second Floor Capital House 61 Amhurst Road, London United Kingdom E8 1LL
DEEV STUDIOS LTD,17344147,active,ltd,,,2026-07-16,,2026-07-16,[32990, 47910, 74100, 90030],71-75 Shelton Street London United Kingdom WC2H 9JQ
STROBE AUDIO VISUAL SOLUTIONS LTD,17344151,active,ltd,,,2026-07-16,,2026-07-16,[77291, 90020, 93290, 96090],66 Paul Street London United Kingdom EC2A 4NA
DINGLEIVORA GLOBAL TRADING LTD,17344143,active,ltd,,,2026-07-16,,2026-07-16,[47910],Unit298 Second Floor Capital House 61 Amhurst Road, London United Kingdom E8 1LL
AMRI MOURAD LTD,17344145,active,ltd,,,2026-07-16,,2026-07-16,[41100, 43310, 43390, 47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
KART VENTURES LTD,17344154,active,ltd,,,2026-07-16,,2026-07-16,[62012, 62090, 85600],Unit A1600 4-6 Greatorex Street London United Kingdom E1 5NF
PRVW EMEA LTD,17344189,active,ltd,,,2026-07-16,,2026-07-16,[62012],66 Paul Street London England EC2A 4NA
APPRA LTD,17344203,active,ltd,,,2026-07-16,,2026-07-16,[81299],71-75 Shelton Street London United Kingdom WC2H 9JQ
QUEER AS LTD,17344176,active,ltd,,,2026-07-16,,2026-07-16,[47910],Flat 2 27 London Lane London England E8 3PR
KINGDOM RENOVATOR LTD,17344184,active,ltd,,,2026-07-16,,2026-07-16,[41201, 41202, 43320, 43390],46 Fiveways Road London United Kingdom SW9 7LY
CIRCUMSTANCE LABS LTD,17344188,active,ltd,,,2026-07-16,,2026-07-16,[58290, 62012, 72190],167 - 169 Great Portland Street London England W1W 5PF
THREAD & STACK LTD,17344201,active,ltd,,,2026-07-16,,2026-07-16,[62020, 73110],71-75 Shelton Street London United Kingdom WC2H 9JQ
DAGROO LTD,17344295,active,ltd,,,2026-07-16,,2026-07-16,[47910],Flat 19, 5, Early Rivers House London United Kingdom E20 1AJ
EE-MAZA RECRUITMENT LTD,17344380,active,ltd,,,2026-07-16,,2026-07-16,[82990],182-184 High Street North London United Kingdom E6 2JA
TRAIGO MEDICAL LTD,17344372,active,ltd,,,2026-07-16,,2026-07-16,[86210],1 Bedford Row London England WC1R 4BU
ATHERA INTELLIGENCE LTD,17344393,active,ltd,,,2026-07-16,,2026-07-16,[62012, 62020],71-75 Shelton Street London United Kingdom WC2H 9JQ
ELEVATE FOOTWEAR LTD,17344404,active,ltd,,,2026-07-16,,2026-07-16,[47820, 47910, 47990],71-75 Shelton Street London United Kingdom WC2H 9JQ
WOLVERCOTE HOLDINGS LTD,17344406,active,ltd,,,2026-07-16,,2026-07-16,[68100],71-75 Shelton Street London United Kingdom WC2H 9JQ
VONDD HOLDINGS LIMITED,17344401,active,ltd,,,2026-07-16,,2026-07-16,[64209],167-169 Great Portland Street London England W1W 5PF
E ELECTRONICS LTD,17344412,active,ltd,,,2026-07-16,,2026-07-16,[43210, 43220],7 Thorpe Hall Road London United Kingdom E17 4DN
EMBRACE MAXIMISE PROP 2 LTD,17344444,active,ltd,,,2026-07-16,,2026-07-16,[68100],Quadrant House London United Kingdom E1W 1YW
NASH COMMERCE LTD,17344450,active,ltd,,,2026-07-16,,2026-07-16,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
SPRINGER WEST LTD,17344446,active,ltd,,,2026-07-16,,2026-07-16,[74909],71-75 Shelton Street London United Kingdom WC2H 9JQ
KINDFINCH LTD,17344448,active,ltd,,,2026-07-16,,2026-07-16,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
RENEWCAP UK LIMITED,17344458,active,ltd,,,2026-07-16,,2026-07-16,[62090],167-169 Great Portland Street London England W1W 5PF
WATERMILL PARTNERS LTD,17344532,active,ltd,,,2026-07-16,,2026-07-16,[70229],128 City Road London United Kingdom EC1V 2NX
GITA VENTURES LTD,17344531,active,ltd,,,2026-07-16,,2026-07-16,[62020],71-75 Shelton Street London United Kingdom WC2H 9JQ
YASERA HOLDINGS LTD,17344642,active,ltd,,,2026-07-16,,2026-07-16,[68209],119 Grange Park Road London England E10 5ET
NEXT HOLIDAY EXPERIENCE LTD,17344681,active,ltd,,,2026-07-16,,2026-07-16,[79909],9 Castillon Road London United Kingdom SE6 1QA
BELTIVO LIMITED,17344830,active,ltd,,,2026-07-17,,2026-07-17,[47910],Office 20170 182-184 High Street North East Ham United Kingdom E6 2JA
NATURE4WELLBEING LTD,17344835,active,ltd,,,2026-07-17,,2026-07-17,[70229],20 Wenlock Road London England N1 7GU
NORTH STONE ROOFING & GUTTERING LTD,17344849,active,ltd,,,2026-07-17,,2026-07-17,[43910],Flat 25 Daintry Way London England E9 5JJ
LEDGERAA LTD,17344886,active,ltd,,,2026-07-17,,2026-07-17,[62012],167-169 Great Portland Street London England W1W 5PF
BETFRND LTD,17344893,active,ltd,,,2026-07-17,,2026-07-17,[47910],128 City Road London United Kingdom EC1V 2NX
HENRA HEALTH TECH LTD,17344955,active,ltd,,,2026-07-17,,2026-07-17,[62012],1 Vine Street London England W1J 0AH
PRINTING MATE LIMITED,17344946,active,ltd,,,2026-07-17,,2026-07-17,[18129],113 King's Cross Road London United Kingdom WC1X 9LR
LONGWAVE COMMUNICATIONS LTD,17345014,active,ltd,,,2026-07-17,,2026-07-17,[70210, 73110, 73120],71-75 Shelton Street London United Kingdom WC2H 9JQ
PREMIUM SOFA LTD,17345013,active,ltd,,,2026-07-17,,2026-07-17,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
BLUEPRINT PRODUCTION SUPPORT LTD,17345003,active,ltd,,,2026-07-17,,2026-07-17,[43320, 62090, 90020],5 Choumert Grove London United Kingdom SE15 4RB
HEM ASSESSMENTS LTD,17345139,active,ltd,,,2026-07-17,,2026-07-17,[74909],66 Paul Street London United Kingdom EC2A 4NA
EQUIVALENCE LABS LTD,17345223,active,ltd,,,2026-07-17,,2026-07-17,[62012, 62020],128 City Road London United Kingdom EC1V 2NX
VENTRAVO LTD,17345292,active,ltd,,,2026-07-17,,2026-07-17,[95240, 96090],71-75 Shelton Street London United Kingdom WC2H 9JQ
ZENKI RESTAURANTS LIMITED,17345286,active,ltd,,,2026-07-17,,2026-07-17,[56101],40 Peckham Road London England SE5 8PX
NORA ACCOUNTS LTD,17345307,active,ltd,,,2026-07-17,,2026-07-17,[58290, 62012, 62020, 63110],195-197 Wood Street London United Kingdom E17 3NU
REND CARS LTD,17345311,active,ltd,,,2026-07-17,,2026-07-17,[77110],20 Wenlock Road London England N1 7GU
WASL LABS LTD,17345420,active,ltd,,,2026-07-17,,2026-07-17,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
FIVEMID LTD,17345417,active,ltd,,,2026-07-17,,2026-07-17,[31020, 46160, 46499],66 Lombard Street London England EC3V 9LJ
DC DIGITAL TALENT LTD,17345526,active,ltd,,,2026-07-17,,2026-07-17,[78109],71-75 Shelton Street London United Kingdom WC2H 9JQ
EVS VENTURES LTD,17345644,active,ltd,,,2026-07-17,,2026-07-17,[64209],71-75 Shelton Street London United Kingdom WC2H 9JQ
TUTELA (MIDCO 1) LIMITED,17345654,active,ltd,,,2026-07-17,,2026-07-17,[82990],One Eagle Place London United Kingdom SW1Y 6AF
DD CONSTRUCT LIMITED,17345662,active,ltd,,,2026-07-17,,2026-07-17,[41201, 41202],71-75 Shelton Street London United Kingdom WC2H 9JQ
CAL2 TOOLS LTD,17345664,active,ltd,,,2026-07-17,,2026-07-17,[25730, 32990, 47910],20 Wenlock Road London England N1 7GU
IMPULSIVE SOFTWARE LTD,17345639,active,ltd,,,2026-07-17,,2026-07-17,[62012],128 City Road London United Kingdom EC1V 2NX
KNIGHT SOLUTIONS LIMITED,17345740,active,ltd,,,2026-07-17,,2026-07-17,[70229, 82990],Knight Solutions Stratford United Kingdom E15 4QZ
INDIGO MILL LTD,17345739,active,ltd,,,2026-07-17,,2026-07-17,[73110],Suite Ra01, 195-197 Wood Street London United Kingdom E17 3NU
NEXORA RECRUITMENT LTD,17339990,active,ltd,,,2026-07-14,,2026-07-14,[70229, 78109, 78200, 86900],62 High Street North London England E6 2HJ
OXFORD CROWN LTD,17345733,active,ltd,,,2026-07-17,,2026-07-17,[68100],82 Wellington Avenue London United Kingdom N15 6BB
GROUP BLUE LTD,17345709,active,ltd,,,2026-07-17,,2026-07-17,[61100, 61200, 61300, 61900],128 City Road London United Kingdom EC1V 2NX
PS 1978 LIMITED,17345765,active,ltd,,,2026-07-17,,2026-07-17,[62012, 62020, 63110, 72190],133 Camden Street London United Kingdom NW1 0HX
JURISA LTD,17345745,active,ltd,,,2026-07-17,,2026-07-17,[87900],10 Woodhouse Grove United Kingdom E12 6SR
CHIPPED TOOTH BALLERINAS SISTERS LTD,17345758,active,ltd,,,2026-07-17,,2026-07-17,[14190, 46420, 47910],128 City Road London United Kingdom EC1V 2NX
COMMODITY FACILITATOR GROUP LIMITED,17345812,active,ltd,,,2026-07-17,,2026-07-17,[69109, 70229, 74100, 82990],66 Paul Street London England EC2A 4NA
JDA FLOW LTD,17345816,active,ltd,,,2026-07-17,,2026-07-17,[96090],71-75 Shelton Street London United Kingdom WC2H 9JQ
HINTON ROAD TWO LIMITED,17343991,active,ltd,,,2026-07-16,,2026-07-16,[68209],61-63 St. John Street London England EC1M 4AN
DRACULA IMOBILIARY LIMITED,17345833,active,ltd,,,2026-07-17,,2026-07-17,[14190, 32120, 41100, 68100],116-118 Shoreditch High Street London England E1 6JN
DURUST DONER LTD,17345849,active,ltd,,,2026-07-17,,2026-07-17,[46320],389c High Road London England N22 8JA
MAKING THE CUT LIMITED,17345821,active,ltd,,,2026-07-17,,2026-07-17,[59200],21 Culverlands Close Stanmore England HA7 3AG
GARRISONELITE SECURITY LTD,17345889,active,ltd,,,2026-07-17,,2026-07-17,[70229, 80100, 81210],54 Monega Road London England E7 8EW
ONE ROOF MANAGEMENT LTD,17346013,active,ltd,,,2026-07-17,,2026-07-17,[98000],3 Malmesbury Road London United Kingdom E18 2NL
TIME4THIS LTD,17346020,active,ltd,,,2026-07-17,,2026-07-17,[32130],66 Paul Street London United Kingdom EC2A 4NA
VORTEX LLC LTD,17346166,active,ltd,,,2026-07-17,,2026-07-17,[47910],128 City Road London United Kingdom EC1V 2NX
MIXMAX LIMITED,17346209,active,ltd,,,2026-07-17,,2026-07-17,[56103],98 Commercial Road London England E1 1NU
SHAZZ & CO. ENTERPRISES LIMITED,17346216,active,ltd,,,2026-07-17,,2026-07-17,[47910, 47990],182-184 High Street North London United Kingdom E6 2JA
TOBECACQUISITION LIMITED,17346223,active,ltd,,,2026-07-17,,2026-07-17,[41100, 68100, 98000],Suite 219 , 2 - 8 Fountayne Road London United Kingdom N15 4QL
ARTISTIC AI STUDIOS LTD,17346211,active,ltd,,,2026-07-17,,2026-07-17,[59112, 62012, 74100, 74209],141 Lillie Road London England SW6 7SX
WORKERTIGER LTD,17346204,active,ltd,,,2026-07-17,,2026-07-17,[47910],4 Raven Road, Unit 1c3-1218 London United Kingdom E18 1HB
