company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address,website,email,match_confidence
MUSE SPHERE LIMITED,16204998,active,ltd,,,2025-01-24,,2025-01-24,[90040],1 Chipmunk Chase Hatfield AL10 9GH,,,
VHL AEROSPACE LTD,16481555,active,ltd,,,2025-05-29,,2025-05-29,[33160],Unit 10 Bell Farm Royston England SG8 8ND,,,
VIGILUM LIMITED,16187418,active,ltd,,,2025-01-15,,2025-01-15,[80100],1 Chipmunk Chase Hatfield AL10 9GH,,,
CIPRIAN 85 LTD,16408890,active,ltd,,,2025-04-25,,2025-04-25,[33160],Unit 10 Bell Farm Royston England SG8 8ND,,,
808 WAREHOUSE LIMITED,16222655,active,ltd,,,2025-01-31,,2025-01-31,[90040],1 Chipmunk Chase Hatfield AL10 9GH,,,
WALLPAPER PARADE LTD,16313762,active,ltd,,,2025-03-13,,2025-03-13,[17240],Manufactory House Hertford SG14 1BP,,,
LISTALPHA TECHNOLOGIES LIMITED,16345094,active,ltd,,,2025-03-26,,2025-03-26,[62012],Censeo House St Alban's England AL1 3LF,https://www.listalpha.com,,Confirmed
LOVEGYMS LIMITED,16385973,active,ltd,,,2025-04-14,,2025-04-14,[93130],5 Elstree Gate Borehamwood WD6 1JD,https://lovegyms.co.uk,,Confirmed
COFFEE BEAN CAFE LIMITED,16344496,active,ltd,,,2025-03-26,,2025-03-26,[56102],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
ROUTE 2066 LTD,16173287,active,ltd,,,2025-01-09,,2025-01-09,[70229],C/O Factotum Group Llp The Kinetic Centre Borehamwood England WD6 4PJ,,,
JRG PLASTERING LIMITED,16483721,active,ltd,,,2025-05-29,,2025-05-29,[43310],Wellington House London Colney United Kingdom AL2 1HA,,,
HERTFORDSHIRE OPERA LIMITED,16358131,active,ltd,,,2025-04-01,,2025-04-01,[85520, 90010, 90020],117 Gallows Hill Lane Abbots Langley United Kingdom WD5 0BX,,,
SYL HOMES LTD,16474550,active,ltd,,,2025-05-27,,2025-05-27,[68320],3 Rounton Close Watford United Kingdom WD17 4DU,,,
CRICKLEWOOD TIMBER AND BUILDING SUPPLIES LIMITED,16562648,active,ltd,,,2025-07-07,,2025-07-07,[99999],14a Meadway Court Stevenage England SG1 2EF,http://www.cricklewoodtimber.com,,Confirmed
BEEHIVE LOCK & SECURITY LTD,16536368,active,ltd,,,2025-06-23,,2025-06-23,[95290],127 Sweet Briar Welwyn Garden City United Kingdom AL7 3EB,https://www.beehivesecurity.co.uk,info@beehivesecurity.co.uk,Confirmed
ROYAN & PARTNERS LTD.,16504337,active,ltd,,,2025-06-09,,2025-06-09,[41201, 41202, 43999, 78109],52 Stirling Way, Welywn Garden City,Hatfield,Hertf Stirling Way Welwyn Garden City United Kingdom AL7 2QA,https://www.royalpartnersltd.com,,Confirmed
ORCHESTRA (LEIGHTON) LIMITED,16528965,active,ltd,,,2025-06-19,,2025-06-19,[41100],Devonshire Business Centre (A13) Letchworth Garden City England SG6 1GJ,,,
SPRINGBOK HOLDCO LTD,16345590,active,ltd,,,2025-03-26,,2025-03-26,[87300],1st Floor, 5 Century Court Watford England WD18 9PX,,,
GENVISSA LIMITED,16528206,active,ltd,,,2025-06-19,,2025-06-19,[70229],1st Floor 2 Station Close Potters Bar England EN6 1TL,https://www.genvissa.com,,Likely
FINISH DECORATING LIMITED,16505858,active,ltd,,,2025-06-09,,2025-06-09,[43341, 43999],71 C/O Sk Accountancy Services Limited Watford United Kingdom WD19 5BH,,,
VANTA VERSES LIMITED,16217939,active,ltd,,,2025-01-29,,2025-01-29,[62020],1 Chipmunk Chase Hatfield AL10 9GH,,,
PANAX SOLUTIONS LTD,16557455,active,ltd,,,2025-07-02,,2025-07-02,[78109, 78200],Unit 10 Bell Farm Industrial Park Royston England SG8 8ND,https://panaxsolutions.com,,Confirmed
WHINNIE AND THE WHIMSICALS LTD,16581591,active,ltd,,,2025-07-14,,2025-07-14,[47910],Al7 4tw 2 West Burrowfield Welwyn Garden City England AL7 4TW,https://whinnieandthewhimsicals.com,,Confirmed
ROSA BIANCA LIMITED,16135026,active,ltd,,,2024-12-13,,2024-12-13,[68320],Unit 1b Focus Four Letchworth Garden City England SG6 2TU,,,
DJJD EQUINE LTD,16343262,active,ltd,,,2025-03-26,,2025-03-26,[01430],Building 18 Gateway 1000 Whittle Way Stevenage England SG1 2FP,,,
THE BRESIL COLLECTIVE LIMITED,16539512,active,ltd,,,2025-06-24,,2025-06-24,[15120],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,,,
MIRANI PRODUCTS LIMITED,16479114,active,ltd,,,2025-05-28,,2025-05-28,[47190, 70229],Rockwell Court, Flat 26 Watford United Kingdom WD18 7HQ,,,
PAYMENTAP SERVICES LIMITED,16441386,active,ltd,,,2025-05-09,,2025-05-09,[50100, 66290, 79120, 82990],219  Theobalds Business Park Innovation Place, Platinum Way Waltham Cross England EN8 8YD,https://paymentap.co.uk,sales@paymentap.co.uk,Confirmed
ESCA DESIGN LTD,16568306,active,ltd,,,2025-07-08,,2025-07-08,[74100],8 Achilles Close Hemel Hempstead England HP2 5QA,https://www.escadesign.com,hello@escadesign.com,Confirmed
MELVIN ROOFING AND BUILDING LTD,16505461,active,ltd,,,2025-06-09,,2025-06-09,[43910],103 High Street Waltham Cross United Kingdom EN8 7AN,,,
GRANDSLAM PADEL LTD,16339414,active,ltd,,,2025-03-24,,2025-03-24,[93110],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
FRANCOIS CONSULTING LTD,16517886,active,ltd,,,2025-06-13,,2025-06-13,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
BROWN ONION CONSULTANCY LTD.,16269985,active,ltd,,,2025-02-23,,2025-02-23,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
GKJH CONSULTING LIMITED,16511087,active,ltd,,,2025-06-11,,2025-06-11,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
ITERXUS LTD,16501063,active,ltd,,,2025-06-06,,2025-06-06,[70229, 72110],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
MHR CONSULTING SOLUTIONS LTD,16347998,active,ltd,,,2025-03-27,,2025-03-27,[78300],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
DEAN P PROPERTY INVESTMENT LTD,16277914,active,ltd,,,2025-02-26,,2025-02-26,[68100],Suite 13 Leavesden Park 5 Hercules Way Watford England WD25 7GS,,,
STITCHED LONDON LIMITED,16494443,active,ltd,,,2025-06-03,,2025-06-03,[14190],2nd Floor, Unicorn House Potters Bar United Kingdom EN6 1TL,,,
DOHERTY PLANT & HIRE LIMITED,16456760,active,ltd,,,2025-05-19,,2025-05-19,[77390],Doherty Civils Ware England SG12 9QB,,,
PIZZA AMORE MOBILE FOOD LTD,16605541,active,ltd,,,2025-07-24,,2025-07-24,[56103],49 Meadow Close Barnet England EN5 2UE,,,
GHAZAL FOOD LTD,16606571,active,ltd,,,2025-07-25,,2025-07-25,[10890, 46390, 46900, 47110],Unit F01, Park House 2, 21-23 Greenhill Crescent, Watford United Kingdom WD18 8PH,https://ghazalfood.co.uk,,Confirmed
PRIZE CLUB 123 LIMITED,16336639,active,ltd,,,2025-03-24,,2025-03-24,[93290],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
BROKOR LTD,16161786,active,ltd,,,2025-01-03,,2025-01-03,[68209, 70229],Unit 2 Hillside Farm Hillside Lane Ware England SG12 9SH,,,
VAYRA JV HOLDCO LTD,16347105,active,ltd,,,2025-03-27,,2025-03-27,[64209],1st Floor, 5 Century Court Watford England WD18 9PX,,,
GLOW MIDCO LIMITED,16398872,active,ltd,,,2025-04-22,,2025-04-22,[64209],24 Church Street Rickmansworth United Kingdom WD3 1DD,,,
PARADIGM ACADEMICS LIMITED,16205612,active,ltd,,,2025-01-24,,2025-01-24,[59112, 85590, 85600, 99999],24 Mount Pleasant Barnet England EN4 9HH,,,
MORAM PHARMA GROUP LIMITED,16497705,active,ltd,,,2025-06-05,,2025-06-05,[86210, 86220, 86900],20 Covert Way Barnet United Kingdom EN4 0LT,,,
THE PLAGUE DOCTOR LIMITED,16567070,active,ltd,,,2025-07-08,,2025-07-08,[90030],12 West Street Ware United Kingdom SG12 9EE,,,
XTALE LTD,16353556,active,ltd,,,2025-03-31,,2025-03-31,[62020, 73110],56 Mutton Lane Potters Bar United Kingdom EN6 2NZ,https://xtale.co.uk,hello@xtale.co.uk,Confirmed
SERVESPACE LTD,16512905,active,ltd,,,2025-06-12,,2025-06-12,[93110],24 Clouston Avenue Bushey United Kingdom WD23 2PU,,,
ARI RUTLAND LTD,16125985,active,ltd,,,2024-12-09,,2024-12-09,[62020],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
DOLFRY PROPERTY LIMITED,16167400,active,ltd,,,2025-01-07,,2025-01-07,[68209],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
SEND SHIELD LIMITED,16188224,active,ltd,,,2025-01-16,,2025-01-16,[62020],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
ENHANCE PRODUCT DESIGN LIMITED,16241616,active,ltd,,,2025-02-10,,2025-02-10,[70229, 71121, 71129],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,https://enhanceproductdesign.co.uk,,Confirmed
TROUBLESHOOT CONSULTING LTD,16218616,active,ltd,,,2025-01-30,,2025-01-30,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
WE ARE YOUNG LIMITED,16284321,active,ltd,,,2025-02-28,,2025-02-28,[69109],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
REFORMATION ACCOUNTS LIMITED,16310458,active,ltd,,,2025-03-12,,2025-03-12,[69201],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
PCCFMJ LTD,16547350,active,ltd,,,2025-06-27,,2025-06-27,[47730, 70229, 74909, 86900],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
HUXLEY INSPECTIONS LTD,16299736,active,ltd,,,2025-03-07,,2025-03-07,[71200],St Christophers House Letchworth Garden City England SG6 1PT,,,
GRM POWER LTD,16512203,active,ltd,,,2025-06-11,,2025-06-11,[35140, 35230],Unit 15 Orbital 25 Business Park Dwight Road Watford England WD18 9DA,,,
F A HANDYMAN LIMITED,16593532,active,ltd,,,2025-07-19,,2025-07-19,[43390],C/O Modhas Accounting Services Limited 165 High Street Barnet United Kingdom EN5 5SU,,,
AVP BRAVO LIMITED,16223414,active,ltd,,,2025-02-02,,2025-02-02,[56103, 56290],19-29 Station Road Letchworth Garden City England SG6 3BB,,,
NANOPRO LABS LTD,16584245,active,ltd,,,2025-07-15,,2025-07-15,[46190],5 The Triangle Royston United Kingdom SG8 7RQ,,,
NULOGIC GROUP LIMITED,16218313,active,ltd,,,2025-01-30,,2025-01-30,[64209],Russell House Letchworth Garden City England SG6 1EL,,,
THE IRONSTONE COLLECTIVE LTD,16138660,active,ltd,,,2024-12-16,,2024-12-16,[41100, 68100, 68209, 68320],5 Elstree Gate Borehamwood England WD6 1JD,,,
HAIDO TECHNOLOGY LIMITED,16192551,active,ltd,,,2025-01-17,,2025-01-17,[62012],Arquen House St. Albans England AL3 4PQ,,,
HH CONSTRUCT LIMITED,16309592,active,ltd,,,2025-03-12,,2025-03-12,[43999],5 Oaks Court Borehamwood England WD6 1GS,,,
MACOLLISON LIMITED,16131408,active,ltd,,,2024-12-11,,2024-12-11,[68100],58 Aspen Gardens Hitchin England SG54RS,,,
AMRAMFX LIMITED,16420490,active,ltd,,,2025-04-30,,2025-04-30,[64999],58 Clarendon Road Watford England WD17 1DE,https://amramfx.co.uk,,Confirmed
THE RECLAIMED SELF CONSULTANCY LTD,16613515,active,ltd,,,2025-07-29,,2025-07-29,[70229, 85590, 86900, 96040],22 Blair Close Hemel Hempstead United Kingdom HP2 7QJ,,,
NEJCAN COACHING LIMITED,16315186,active,ltd,,,2025-03-13,,2025-03-13,[85510],81 Turners Hill Waltham Cross United Kingdom EN8 9BD,,,
HANUMAN STEVENAGE LIMITED,16117487,active,ltd,,,2024-12-04,,2024-12-04,[56102, 56103],Unit 2 30the Forum Stevenage England SG1 1EH,,,
ODDARTS MEDIA LIMITED,16118452,active,ltd,,,2024-12-04,,2024-12-04,[73120],Pendragon House St. Albans England AL1 1LJ,https://www.oddarts.co,,Confirmed
DYNAMIC HORIZON INVESTMENTS LIMITED,16118924,active,ltd,,,2024-12-04,,2024-12-04,[66300],8 The Cloisters Welwyn Garden City England AL8 6DX,,,
PRECIZ INSTRUMENTS (UK) LIMITED,16120624,active,ltd,,,2024-12-05,,2024-12-05,[47190],Rear Of 17 Plantagenet Road Barnet United Kingdom EN5 5JG,https://www.preciz.ae,sales@precizme.com,Likely
JL & WE HOLDINGS LTD,16111547,active,ltd,,,2024-12-02,,2024-12-02,[64209],65 Knowl Piece Wilbury Way Hitchin England SG4 0TY,,,
MAIDA PROPERTY LTD,16111391,active,ltd,,,2024-12-02,,2024-12-02,[68209],Francis House Barnet United Kingdom EN5 5RN,,,
PARTNER MUSIC LIMITED,16113594,active,ltd,,,2024-12-02,,2024-12-02,[90020],Spitalfields House, Borehamwood United Kingdom WD6 2FX,,,
KAI'S CLEANING CREW LTD,16122604,active,ltd,,,2024-12-08,,2024-12-08,[81222],1 Monkswood Gardens Borehamwood United Kingdom WD6 2FA,,,
HMOS SOLUTIONS LIMITED,16121131,active,ltd,,,2024-12-05,,2024-12-05,[68320],Top Floor, Leeside Works Stanstead Abbotts United Kingdom SG12 8DL,,,
BRIAR HOUSE2024 LTD,16123914,active,ltd,,,2024-12-09,,2024-12-09,[68100, 68320],Rae House Bishops Stortford United Kingdom CM23 3BT,,,
PARK AVENUE FILMS LIMITED,16123108,active,ltd,,,2024-12-09,,2024-12-09,[59111],5 Elstree Gate Borehamwood United Kingdom WD6 1JD,,,
RATA LTD,16129910,active,ltd,,,2024-12-11,,2024-12-11,[56103],137 Uxbridge Road Rickmansworth United Kingdom WD3 7DW,,,
TRIPLE B CAPITAL LTD,16130845,active,ltd,,,2024-12-11,,2024-12-11,[66300],1st Floor, Spitalfields House Borehamwood England WD6 2FX,,,
FYLO LTD,16127201,active,ltd,,,2024-12-10,,2024-12-10,[85590],Watton Mill Watton-At-Stone United Kingdom SG14 3FR,,,
PARTYDROID MERCHANDISE LIMITED,16127200,active,ltd,,,2024-12-10,,2024-12-10,[47910],Willow Hayne Rickmansworth Road Rickmansworth United Kingdom WD3 5SB,https://partydroid.com,twong@ewilhk.com,Confirmed
GREENFOX RECOVERY LTD,16127341,active,ltd,,,2024-12-10,,2024-12-10,[82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,https://greenfoxrecovery.com,info@greenfoxrecovery.com,Confirmed
CAAS GROUP LIMITED,16126229,active,ltd,,,2024-12-09,,2024-12-09,[82990],10 Prospect Place Welwyn England AL6 9EW,https://www.caas-group-ltd.com,,Confirmed
EVERCARE BY RACHEL LTD,16125389,active,ltd,,,2024-12-09,,2024-12-09,[86900, 96090],26 Claybury Bushey United Kingdom WD23 1FT,,,
ERNIEM AUTO LIMITED,16128344,active,ltd,,,2024-12-10,,2024-12-10,[45200],3 Yule Close St. Albans United Kingdom AL2 3XZ,,,
SHARP SUPPLIERS LTD,16128813,active,ltd,,,2024-12-10,,2024-12-10,[47910],Rear Of 17 Plantagenet Road Barnet United Kingdom EN5 5JG,,,
BOTULINUM TOXIN CLUB LTD,16116566,active,ltd,,,2024-12-03,,2024-12-03,[96090],11 Tates Way Stevenage England SG1 4WP,,,
SYNDICATE SPORTS MANAGEMENT LTD,16180109,active,ltd,,,2025-01-13,,2025-01-13,[66300],1st Floor, Spitalfields House Borehamwood England WD6 2FX,,,
HORT DAMN LIMITED,16182581,active,ltd,,,2025-01-14,,2025-01-14,[81300],39 Cappell Lane Ware United Kingdom SG12 8BU,,,
SCB CORPORATE LTD,16179999,active,ltd,,,2025-01-13,,2025-01-13,[69201],C/O Wis Accountancy Ltd 4 Imperial Place Borehamwood England WD6 1JN,,,
OT TRADING LTD,16179672,active,ltd,,,2025-01-13,,2025-01-13,[82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
PURE STAINLESS AND ALUMINIUM FABRICATIONS LTD,16180363,active,ltd,,,2025-01-13,,2025-01-13,[25990],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,,,
ALLSTAR ROOFING & MAINTENANCE LTD,16181096,active,ltd,,,2025-01-13,,2025-01-13,[43910],167 Turners Hill Cheshunt United Kingdom EN8 9BH,https://www.allstarroofingandmaintenanceltd.co.uk,info@allstarroofingandmaintenanceltd.co.uk,Confirmed
WELD OF METAL LIMITED,16182945,active,ltd,,,2025-01-14,,2025-01-14,[43999],Broad House Old Hatfield England AL9 5BG,,,
SOURDOUGH SOPHIA HIGHGATE LTD,16183358,active,ltd,,,2025-01-14,,2025-01-14,[47240, 47290, 56102],159 High Street Barnet Hertfordshire United Kingdom EN5 5SU,https://sourdoughsophia.co.uk,,Confirmed
SR WAVERLEY LTD,16118867,active,ltd,,,2024-12-04,,2024-12-04,[47110],56 Waverley Road Hertfordshire England AL3 5PE,,,
SSP PAINTING AND DECORATING LTD,16173302,active,ltd,,,2025-01-09,,2025-01-09,[43341],Studio 5 Watermill Industrial Estate Buntingford England SG9 9US,,,
ASEY ACCOUNTANCY LTD,16172503,active,ltd,,,2025-01-09,,2025-01-09,[69201, 69202],103 High Street Waltham Cross United Kingdom EN8 7AN,,,
ROSS ROY LTD,16174918,active,ltd,,,2025-01-10,,2025-01-10,[70229],214 Hempstead Road Watford United Kingdom WD17 4LL,,,
PROFIN PROPERTY LIMITED,16175473,active,ltd,,,2025-01-10,,2025-01-10,[68320],24 Mount Pleasant Barnet England EN4 9HH,http://profin.co.uk,cm@profin.co.uk,Likely
WORLD OF DINOSAURS PRIVATE LIMITED,16157659,active,ltd,,,2024-12-31,,2024-12-31,[47190, 47650, 93290, 96090],84 Mosquito Way Hatfield England AL10 9AY,,,
FRANKENSTEIN LTD,16187153,active,ltd,,,2025-01-15,,2025-01-15,[59111],Wellington House London Colney United Kingdom AL2 1HA,,,
VORTPOWER LIMITED,16187511,active,ltd,,,2025-01-16,,2025-01-16,[82990],Cooper Hathaway Limited Maple House Potters Bar England EN6 5BS,,,
IRWIN NEUROPSYCHOLOGY LIMITED,16187546,active,ltd,,,2025-01-16,,2025-01-16,[86900],Office 20, Cp House Watford England WD25 8HR,,,
KANCOR PROPERTY LIMITED,16185689,active,ltd,,,2025-01-15,,2025-01-15,[68209],Nobull Fitness 18b Boulton Road Stevenage England SG1 4QX,,,
HOSPITALITY OPERATIONS SPECIALISTS LIMITED,16185073,active,ltd,,,2025-01-15,,2025-01-15,[70229],234 Ripon Road Stevenage England SG1 4NF,,,
THE BARRINGTON GASTRO PUB LIMITED,16189287,active,ltd,,,2025-01-16,,2025-01-16,[56101],The Barrington 26-27 Greenhill Parade Barnet England EN5 1EU,https://www.thebarringtonhotel.co.uk,barringtonhotel@hotmail.com,Confirmed
IMBAS LEARNING AND PERFORMANCE LIMITED,16191859,active,ltd,,,2025-01-17,,2025-01-17,[70229],92 Beechwood Avenue St. Albans England AL1 4XZ,,,
LOG BROTHERS LIMITED,16194015,active,ltd,,,2025-01-20,,2025-01-20,[02400],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
TERZIA R CONSTRUCTION LTD,16194405,active,ltd,,,2025-01-20,,2025-01-20,[41202, 43390],Flat 40 Castile Court Eleanor Way Hertfordshire England EN8 7SG,,,
LEE-LEWIS COMMERCIAL LTD,16195111,active,ltd,,,2025-01-20,,2025-01-20,[68310],21 Stoneycroft Welwyn Garden City England AL7 1QU,,,
WOOD STREET SOLUTIONS LTD,16196851,active,ltd,,,2025-01-21,,2025-01-21,[74909],C/O Cag Accounting Services Ltd Imex House Hemel Hempstead United Kingdom HP2 7DX,,,
HKL INVESTMENT LIMITED,16141430,active,ltd,,,2024-12-17,,2024-12-17,[68100],103 High Street Waltham Cross United Kingdom EN8 7AN,,,
MARLBOROUGH PROPERTIES (HERTS) LIMITED,16141874,active,ltd,,,2024-12-18,,2024-12-18,[68100],C/O Cemer Associates Bishop's Stortford United Kingdom CM23 2LY,,,
BENEDIKT HOLDINGS LTD,16142056,active,ltd,,,2024-12-18,,2024-12-18,[68209],103 High Street Waltham Cross United Kingdom EN8 7AN,,,
DELUXE DRIVEN LTD,16135617,active,ltd,,,2024-12-13,,2024-12-13,[77110],12 Cavendish House Hoddesdon United Kingdom EN11 0LB,https://deluxedriven.co.uk,bookings@deluxedriven.co.uk,Confirmed
THE LONDON OLIVE SHED LIMITED,16135376,active,ltd,,,2024-12-13,,2024-12-13,[41100, 68100, 68209],21 Spring Gardens Watford England WD25 9JJ,,,
NUITEE UK LTD,16137082,active,ltd,,,2024-12-16,,2024-12-16,[62030],Suite 115 Devonshire House Borehamwood United Kingdom WD6 1QQ,https://nuitee.com,,Confirmed
EMBER WEATHER LIMITED,16137871,active,ltd,,,2024-12-16,,2024-12-16,[82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
LABRADEVELOPMENTS SOUTH LIMITED,16137873,active,ltd,,,2024-12-16,,2024-12-16,[82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
LKB ROSE CONSULTING LIMITED,16139235,active,ltd,,,2024-12-16,,2024-12-16,[70229],10 Gwynfa Close Welwyn United Kingdom AL6 0PR,,,
TAXI ELA LTD,16139484,active,ltd,,,2024-12-17,,2024-12-17,[49320],201b.3 Cardinal Point Park Road Rickmansworth England WD3 1RE,,,
SGB PROPERTIES INVESTMENT LIMITED,16138421,active,ltd,,,2024-12-16,,2024-12-16,[68100, 68209, 68320],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
GODFREY LAWS AUDIT LTD,16146936,active,ltd,,,2024-12-20,,2024-12-20,[69201],65 Knowl Piece Wilbury Way Hitchin England SG4 0TY,https://www.godfreylaws.co.uk,,Confirmed
LVTR PROPERTY LIMITED,16138103,active,ltd,,,2024-12-16,,2024-12-16,[68100, 68209],Unit 2 32-34 Station Close Potters Bar England EN6 1TL,,,
SCRAPIX LTD,16145456,active,ltd,,,2024-12-19,,2024-12-19,[46770, 49420, 95240, 95290],124 Travellers Lane Hatfield United Kingdom AL10 8TH,,,
CADCAL PLUMBING LIMITED,16146404,active,ltd,,,2024-12-20,,2024-12-20,[43220],Flat 4 Novia House Barnet England EN5 5FZ,https://cadcalplumbing.co.uk,info@cadcalplumbing.co.uk,Confirmed
GANN GROUP LTD,16147000,active,ltd,,,2024-12-20,,2024-12-20,[82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
SKK MEDICAL CONSULTING SERVICES LIMITED,16148691,active,ltd,,,2024-12-23,,2024-12-23,[70229],39 The Metro Centre Watford United Kingdom WD18 9SB,,,
THE NUMBER NINE PORTFOLIO LTD,16149723,active,ltd,,,2024-12-23,,2024-12-23,[68100, 68209],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
JO CLEARY COACHING AND LEADERSHIP DEVELOPMENT LIMITED,16149587,active,ltd,,,2024-12-23,,2024-12-23,[70229],Suite 9 30 Bancroft Hitchin United Kingdom SG5 1LE,http://www.coachingleadership.net,,Confirmed
T E WALTHO LTD,16149588,active,ltd,,,2024-12-23,,2024-12-23,[96090],C/O Churchill Knight And Associates Ltd Potters Bar United Kingdom EN6 5BL,,,
VS FAM LTD,16205420,active,ltd,,,2025-01-24,,2025-01-24,[56102, 56103],4 The New Parade Rickmansworth United Kingdom WD3 5NJ,,,
OZROD LTD,16200285,active,ltd,,,2025-01-22,,2025-01-22,[64209],6-7 Castle Gate Hertford England SG14 1HD,,,
THE LOTUS CONNECTION LIMITED,16205165,active,ltd,,,2025-01-24,,2025-01-24,[64209],Broad House Old Hatfield England AL9 5BG,,,
AMASG LTD,16201155,active,ltd,,,2025-01-22,,2025-01-22,[70229],81 Turners Hill Waltham Cross United Kingdom EN8 9BD,,,
TM MOTORS LIMITED,16201612,active,ltd,,,2025-01-22,,2025-01-22,[45111, 45112],14b Orbital Crescent Watford United Kingdom WD25 0HA,,,
CAST HR SOLUTIONS LIMITED,16204732,active,ltd,,,2025-01-23,,2025-01-23,[96090],First Floor Sawbridgeworth United Kingdom CM21 9JS,https://www.casthrsolutions.co.uk,hayley@casthrsolutions.com,Confirmed
FAMILIA LTD,16200703,active,ltd,,,2025-01-22,,2025-01-22,[82990],110/112 Lancaster Road Barnet United Kingdom EN4 8AL,,,
COUNTY & CITY TWO LIMITED,16204573,active,ltd,,,2025-01-23,,2025-01-23,[41202],167 Turners Hill Cheshunt United Kingdom EN8 9BH,https://countyandcity.co.uk,info@countyandcity.co.uk,Likely
LAMBERT METALS PROPERTIES LTD,16205709,active,ltd,,,2025-01-24,,2025-01-24,[68100, 68209],Laburnum House Bushey England WD23 3AL,http://www.lambert-metals.co.uk,,Confirmed
REMINGTON TRADING LIMITED,16213012,active,ltd,,,2025-01-28,,2025-01-28,[47770],Building 15 Gateway 1000 Stevenage United Kingdom SG1 2FP,,,
BIGWILLOW LIMITED,16213092,active,ltd,,,2025-01-28,,2025-01-28,[59111, 62020, 62090, 71200],Building 15 Gateway 1000 Stevenage United Kingdom SG1 2FP,,,
